Hand_ID,Total_Bet,Total_Won,Net_Result,Total
RC3209295362,0.0,0.0,0.0,6.23
RC3209295270,0.05,0.0,-0.05,6.18
RC3209295246,0.0,0.0,0.0,6.18
RC3209295223,0.0,0.0,0.0,6.18
RC3209295137,0.0,0.0,0.0,6.18
RC3209244612,0.43,1.51,1.08,7.26
RC3209244584,0.05,0.0,-0.05,7.21
RC3209244564,0.0,0.0,0.0,7.21
RC3209244527,0.0,0.0,0.0,7.21
RC3209244446,0.25,0.4,0.15000000000000002,7.36
RC3209244415,0.0,0.0,0.0,7.36
RC3209244387,0.0,0.0,0.0,7.36
RC3209244326,0.05,0.0,-0.05,7.31
RC3209244284,0.1,0.0,-0.1,7.21
RC3209244256,0.0,0.0,0.0,7.21
RC3209244196,0.0,0.0,0.0,7.21
RC3209244172,0.0,0.0,0.0,7.21
RC3209243959,0.66,1.03,0.37,7.58
RC3209243919,0.05,0.0,-0.05,7.53
RC3209243831,0.1,0.0,-0.1,7.43
RC3209243655,0.25,0.0,-0.25,7.18
RC3209243480,0.55,0.88,0.32999999999999996,7.51
RC3209243374,0.25,0.4,0.15000000000000002,7.66
RC3209243322,0.0,0.0,0.0,7.66
RC3209243260,0.1,0.0,-0.1,7.56
RC3209243219,0.05,0.0,-0.05,7.51
RC3209243193,0.0,0.0,0.0,7.51
RC3209243165,0.0,0.0,0.0,7.51
RC3209243143,0.0,0.0,0.0,7.51
RC3209242713,0.48,0.0,-0.48,7.03
RC3209242561,1.01,1.29,0.28,7.31
RC3209242482,0.25,0.4,0.15000000000000002,7.46
RC3209242229,0.1,0.0,-0.1,7.36
RC3209241735,2.83,0.0,-2.83,4.53
RC3209241627,0.25,0.4,0.15000000000000002,4.68
RC3209241561,0.05,0.0,-0.05,4.63
RC3209241315,0.53,0.0,-0.53,4.1
RC3209241170,1.07,1.3,0.22999999999999998,4.33
RC3209241092,0.0,0.0,0.0,4.33
RC3209241061,0.0,0.0,0.0,4.33
RC3209240869,0.49,0.77,0.28,4.61
RC3209240804,0.0,0.0,0.0,4.61
RC3209240621,0.15000000000000002,0.29000000000000004,0.14,4.75
RC3209240599,0.1,0.0,-0.1,4.65
RC3209240533,0.0,0.0,0.0,4.65
RC3209240503,0.0,0.0,0.0,4.65
RC3209240476,0.0,0.0,0.0,4.65
RC3209240336,0.05,0.0,-0.05,4.6
RC3209240290,0.1,0.15000000000000002,0.05000000000000002,4.65
RC3209240213,0.25,0.4,0.15000000000000002,4.8
RC3209240173,0.0,0.0,0.0,4.8
RC3209240149,0.0,0.0,0.0,4.8
RC3209240107,0.0,0.0,0.0,4.8
RC3209240086,0.0,0.0,0.0,4.8
RC3209239877,0.25,0.0,-0.25,4.55
RC3209239729,0.1,0.0,-0.1,4.45
RC3209239643,0.05,0.0,-0.05,4.4
RC3209239615,0.0,0.0,0.0,4.4
RC3209239593,0.0,0.0,0.0,4.4
RC3209239565,0.0,0.0,0.0,4.4
RC3209239545,0.05,0.0,-0.05,4.35
RC3209239483,0.1,0.15000000000000002,0.05000000000000002,4.4
RC3209239456,0.0,0.0,0.0,4.4
RC3209239416,0.0,0.0,0.0,4.4
RC3209239373,0.0,0.0,0.0,4.4
RC3209239334,0.0,0.0,0.0,4.4
RC3209239243,0.05,0.0,-0.05,4.35
RC3209238609,2.79,14.63,11.84,16.19
RC3209238562,0.0,0.0,0.0,16.19
RC3209238534,0.0,0.0,0.0,16.19
RC3209238221,0.65,1.29,0.64,16.83
RC3209238193,0.0,0.0,0.0,16.83
RC3209238101,0.25,0.4,0.15000000000000002,16.98
RC3209238076,0.05,0.0,-0.05,16.93
RC3209238017,0.1,0.0,-0.1,16.83
RC3209237990,0.0,0.0,0.0,16.83
RC3209237789,0.25,0.0,-0.25,16.58
RC3209237768,0.0,0.0,0.0,16.58
RC3209237738,0.0,0.0,0.0,16.58
RC3209237650,0.05,0.0,-0.05,16.53
RC3209237578,0.1,0.0,-0.1,16.43
RC3209237544,0.0,0.0,0.0,16.43
RC3209237519,0.0,0.0,0.0,16.43
RC3209237495,0.0,0.0,0.0,16.43
RC3209237471,0.05,0.0,-0.05,16.38
RC3209237429,0.0,0.0,0.0,16.38
RC3209237341,0.1,0.0,-0.1,16.28
RC3209237303,0.0,0.0,0.0,16.28
RC3209237236,0.0,0.0,0.0,16.28
RC3209237086,0.25,0.4,0.15000000000000002,16.43
RC3209237052,0.0,0.0,0.0,16.43
RC3209236714,0.56,1.07,0.51,16.94
RC3209236643,0.1,0.0,-0.1,16.84
RC3209401345,4.28,5.37,1.0899999999999999,17.93
RC3209401262,0.0,0.0,0.0,17.93
RC3209400730,10.05,18.01,7.960000000000001,25.89
RC3209400702,0.0,0.0,0.0,25.89
RC3209400677,0.0,0.0,0.0,25.89
RC3209400597,0.25,0.4,0.15000000000000002,26.04
RC3209400521,0.1,0.0,-0.1,25.94
RC3209400474,0.0,0.0,0.0,25.94
RC3209400403,0.05,0.0,-0.05,25.89
RC3209400367,0.0,0.0,0.0,25.89
RC3209400333,0.0,0.0,0.0,25.89
RC3209400307,0.0,0.0,0.0,25.89
RC3209400241,0.1,0.15000000000000002,0.05000000000000002,25.94
RC3209400218,0.0,0.0,0.0,25.94
RC3209400167,0.05,0.0,-0.05,25.89
RC3209399764,0.55,0.0,-0.55,25.34
RC3209399732,0.0,0.0,0.0,25.34
RC3209399710,0.0,0.0,0.0,25.34
RC3209399541,0.21,0.0,-0.21,25.13
RC3209399506,0.0,0.0,0.0,25.13
RC3209399458,0.0,0.0,0.0,25.13
RC3209399379,0.1,0.0,-0.1,25.03
RC3209399346,0.05,0.0,-0.05,24.98
RC3209399319,0.0,0.0,0.0,24.98
RC3209399246,0.05,0.0,-0.05,24.93
RC3209399184,0.0,0.0,0.0,24.93
RC3209399106,0.1,0.0,-0.1,24.83
RC3209399074,0.0,0.0,0.0,24.83
RC3209399048,0.0,0.0,0.0,24.83
RC3209398704,0.15,0.0,-0.15,24.68
RC3209398367,1.15,0.0,-1.15,23.53
RC3209398258,0.25,0.4,0.15000000000000002,23.68
RC3209398236,0.0,0.0,0.0,23.68
RC3209397622,18.42,8.24,-10.180000000000001,13.5
RC3209397546,0.1,0.0,-0.1,13.4
RC3209397518,0.05,0.0,-0.05,13.35
RC3209397448,0.0,0.0,0.0,13.35
RC3209397358,0.1,0.0,-0.1,13.25
RC3209397321,0.0,0.0,0.0,13.25
RC3209397297,0.0,0.0,0.0,13.25
RC3209397248,0.1,0.15000000000000002,0.05000000000000002,13.3
RC3209397178,0.0,0.0,0.0,13.3
RC3209397130,0.0,0.0,0.0,13.3
RC3209397095,0.0,0.0,0.0,13.3
RC3209397068,0.0,0.0,0.0,13.3
RC3209397042,0.0,0.0,0.0,13.3
RC3209396918,0.0,0.0,0.0,13.3
RC3209396697,0.15,0.0,-0.15,13.15
RC3209396613,0.05,0.0,-0.05,13.1
RC3209396571,0.0,0.0,0.0,13.1
RC3209396533,0.0,0.0,0.0,13.1
RC3209396495,0.0,0.0,0.0,13.1
RC3209396410,0.05,0.0,-0.05,13.05
RC3209396228,0.30000000000000004,0.0,-0.30000000000000004,12.75
RC3209396177,0.0,0.0,0.0,12.75
RC3209396098,0.0,0.0,0.0,12.75
RC3209396064,0.0,0.0,0.0,12.75
RC3209395561,4.91,6.21,1.2999999999999998,14.05
RC3209395536,0.0,0.0,0.0,14.05
RC3209395500,0.05,0.0,-0.05,14.0
RC3209395473,0.0,0.0,0.0,14.0
RC3209395325,0.9,1.3199999999999998,0.4199999999999998,14.42
RC3209395263,0.1,0.0,-0.1,14.32
RC3209395234,0.0,0.0,0.0,14.32
RC3209395204,0.0,0.0,0.0,14.32
RC3209395122,0.05,0.0,-0.05,14.27
RC3209395097,0.0,0.0,0.0,14.27
RC3209395062,0.05,0.0,-0.05,14.22
RC3209394952,0.1,0.15000000000000002,0.05000000000000002,14.27
RC3209394924,0.0,0.0,0.0,14.27
RC3209354464,1.48,0.0,-1.48,12.79
RC3209354419,0.0,0.0,0.0,12.79
RC3209354392,0.0,0.0,0.0,12.79
RC3209354330,0.0,0.0,0.0,12.79
RC3209354285,0.0,0.0,0.0,12.79
RC3209354210,0.1,0.0,-0.1,12.69
RC3209354060,1.01,1.29,0.28,12.97
RC3209354038,0.0,0.0,0.0,12.97
RC3209354014,0.0,0.0,0.0,12.97
RC3209353908,0.1,0.0,-0.1,12.87
RC3209353881,0.0,0.0,0.0,12.87
RC3209353372,3.3200000000000003,6.24,2.92,15.79
RC3209353346,0.0,0.0,0.0,15.79
RC3209353109,0.2,0.0,-0.2,15.59
RC3209353050,0.05,0.0,-0.05,15.54
RC3209352983,0.0,0.0,0.0,15.54
RC3209352960,0.0,0.0,0.0,15.54
RC3209352933,0.05,0.0,-0.05,15.49
RC3209352481,0.39,0.72,0.32999999999999996,15.82
RC3209352456,0.0,0.0,0.0,15.82
RC3209351998,0.17,0.0,-0.17,15.65
RC3209351957,0.0,0.0,0.0,15.65
RC3209351833,0.25,0.4,0.15000000000000002,15.8
RC3209351766,0.0,0.0,0.0,15.8
RC3209351700,0.1,0.0,-0.1,15.7
RC3209351675,0.0,0.0,0.0,15.7
RC3209351602,0.0,0.0,0.0,15.7
RC3209351494,0.3,0.4,0.10000000000000003,15.8
RC3209351398,0.1,0.0,-0.1,15.7
RC3209351273,0.25,0.0,-0.25,15.45
RC3209351243,0.0,0.0,0.0,15.45
RC3209351210,0.0,0.0,0.0,15.45
RC3209351134,0.05,0.0,-0.05,15.4
RC3209351107,0.0,0.0,0.0,15.4
RC3209351072,0.0,0.0,0.0,15.4
RC3209351044,0.0,0.0,0.0,15.4
RC3209350979,0.1,0.0,-0.1,15.3
RC3209350957,0.05,0.0,-0.05,15.25
RC3209350930,0.0,0.0,0.0,15.25
RC3209350907,0.0,0.0,0.0,15.25
RC3209350880,0.0,0.0,0.0,15.25
RC3209350838,0.0,0.0,0.0,15.25
RC3209350724,0.1,0.0,-0.1,15.15
RC3209350662,0.0,0.0,0.0,15.15
RC3209350630,0.0,0.0,0.0,15.15
RC3209350427,2.09,2.88,0.79,15.94
RC3209350374,0.1,0.0,-0.1,15.84
RC3209350146,0.25,0.4,0.15000000000000002,15.99
RC3209350124,0.0,0.0,0.0,15.99
RC3209350101,0.0,0.0,0.0,15.99
RC3209350029,0.05,0.0,-0.05,15.94
RC3209349985,0.0,0.0,0.0,15.94
RC3209349955,0.0,0.0,0.0,15.94
RC3209349927,0.0,0.0,0.0,15.94
RC3209349899,0.05,0.0,-0.05,15.89
RC3209349799,0.25,0.4,0.15000000000000002,16.04
RC3209349770,0.0,0.0,0.0,16.04
RC3209349716,0.05,0.0,-0.05,15.99
RC3209349653,0.1,0.0,-0.1,15.89
RC3209349527,0.1,0.15000000000000002,0.05000000000000002,15.94
RC3209349436,0.25,0.4,0.15000000000000002,16.09
RC3209349414,0.0,0.0,0.0,16.09
RC3209349388,0.0,0.0,0.0,16.09
RC3209349350,0.0,0.0,0.0,16.09
RC3209349254,0.1,0.15000000000000002,0.05000000000000002,16.14
RC3209349214,0.0,0.0,0.0,16.14
RC3209349185,0.05,0.0,-0.05,16.09
RC3209348733,0.76,1.18,0.41999999999999993,16.51
RC3209348708,0.0,0.0,0.0,16.51
RC3209348682,0.0,0.0,0.0,16.51
RC3209348634,0.0,0.0,0.0,16.51
RC3209348371,0.3,0.0,-0.3,16.21
RC3209347895,1.1400000000000001,2.41,1.27,17.48
RC3209347869,0.0,0.0,0.0,17.48
RC3209347845,0.0,0.0,0.0,17.48
RC3209347822,0.0,0.0,0.0,17.48
RC3209347795,0.0,0.0,0.0,17.48
RC3209347742,0.05,0.0,-0.05,17.43
RC3209347680,0.1,0.15000000000000002,0.05000000000000002,17.48
RC3209347262,2.5,0.0,-2.5,14.98
RC3209347238,0.0,0.0,0.0,14.98
RC3209346543,14.780000000000001,17.64,2.8599999999999994,17.84
RC3209346496,0.0,0.0,0.0,17.84
RC3209346464,0.0,0.0,0.0,17.84
RC3209346433,0.0,0.0,0.0,17.84
RC3209346405,0.0,0.0,0.0,17.84
RC3209346380,0.0,0.0,0.0,17.84
RC3209346351,0.0,0.0,0.0,17.84
RC3209346324,0.0,0.0,0.0,17.84
RC3209346274,0.05,0.0,-0.05,17.79
RC3209345946,2.33,1.33,-1.0,16.79
RC3209345852,0.1,0.15000000000000002,0.05000000000000002,16.84
RC3209345820,0.0,0.0,0.0,16.84
RC3209345743,0.25,0.4,0.15000000000000002,16.99
RC3209345663,0.05,0.0,-0.05,16.94
RC3209345607,0.0,0.0,0.0,16.94
RC3209345578,0.0,0.0,0.0,16.94
RC3209344989,0.35,0.0,-0.35,16.59
RC3209344950,0.0,0.0,0.0,16.59
RC3209344926,0.0,0.0,0.0,16.59
RC3209344888,0.0,0.0,0.0,16.59
RC3209344833,0.05,0.0,-0.05,16.54
RC3209304589,0.9,0.0,-0.9,15.64
RC3209304557,0.0,0.0,0.0,15.64
RC3209304525,0.0,0.0,0.0,15.64
RC3209304502,0.0,0.0,0.0,15.64
RC3209304339,0.3,0.0,-0.3,15.34
RC3209304320,0.0,0.0,0.0,15.34
RC3209304222,0.1,0.0,-0.1,15.24
RC3209303725,1.23,0.0,-1.23,14.01
RC3209303697,0.0,0.0,0.0,14.01
RC3209303653,0.0,0.0,0.0,14.01
RC3209303630,0.05,0.0,-0.05,13.96
RC3209303558,0.0,0.0,0.0,13.96
RC3209303486,0.0,0.0,0.0,13.96
RC3209303220,0.1,0.0,-0.1,13.86
RC3209303197,0.0,0.0,0.0,13.86
RC3209303174,0.0,0.0,0.0,13.86
RC3209303153,0.0,0.0,0.0,13.86
RC3209303121,0.05,0.0,-0.05,13.81
RC3209302418,0.8,0.0,-0.8,13.01
RC3209302395,0.0,0.0,0.0,13.01
RC3209302350,0.0,0.0,0.0,13.01
RC3209302291,0.0,0.0,0.0,13.01
RC3209302261,0.05,0.0,-0.05,12.96
RC3209302188,0.1,0.0,-0.1,12.86
RC3209302138,0.0,0.0,0.0,12.86
RC3209302092,0.0,0.0,0.0,12.86
RC3209302055,0.0,0.0,0.0,12.86
RC3209302021,0.05,0.0,-0.05,12.81
RC3209301941,0.1,0.0,-0.1,12.71
RC3209301897,0.0,0.0,0.0,12.71
RC3209301870,0.0,0.0,0.0,12.71
RC3209301588,0.83,0.0,-0.83,11.88
RC3209301565,0.0,0.0,0.0,11.88
RC3209301504,0.25,0.4,0.15000000000000002,12.03
RC3209301452,0.0,0.0,0.0,12.03
RC3209301376,0.3,0.4,0.10000000000000003,12.13
RC3209301278,0.1,0.15000000000000002,0.05000000000000002,12.18
RC3209300988,0.47,0.0,-0.47,11.71
RC3209300964,0.0,0.0,0.0,11.71
RC3209300915,0.0,0.0,0.0,11.71
RC3209300887,0.0,0.0,0.0,11.71
RC3209300647,0.5,0.88,0.38,12.09
RC3209300602,0.05,0.0,-0.05,12.04
RC3209300582,0.0,0.0,0.0,12.04
RC3209300563,0.0,0.0,0.0,12.04
RC3209300533,0.0,0.0,0.0,12.04
RC3209300425,0.25,0.4,0.15000000000000002,12.19
RC3209300372,0.0,0.0,0.0,12.19
RC3209300043,7.8999999999999995,15.4,7.500000000000001,19.69
RC3209299986,0.1,0.0,-0.1,19.59
RC3209299839,0.47,0.74,0.27,19.86
RC3209299812,0.0,0.0,0.0,19.86
RC3209299784,0.0,0.0,0.0,19.86
RC3209299369,1.45,2.71,1.26,21.12
RC3209298943,0.30000000000000004,0.0,-0.30000000000000004,20.82
RC3209298857,0.0,0.0,0.0,20.82
RC3209298833,0.05,0.0,-0.05,20.77
RC3209298813,0.0,0.0,0.0,20.77
RC3209298660,0.3,0.4,0.10000000000000003,20.87
RC3209298636,0.0,0.0,0.0,20.87
RC3209298363,1.31,0.0,-1.31,19.56
RC3209298321,0.0,0.0,0.0,19.56
RC3209298184,0.25,0.4,0.15000000000000002,19.71
RC3209298131,0.0,0.0,0.0,19.71
RC3209298105,0.0,0.0,0.0,19.71
RC3209298076,0.0,0.0,0.0,19.71
RC3209298044,0.0,0.0,0.0,19.71
RC3209297907,0.05,0.0,-0.05,19.66
RC3209297473,2.09,0.0,-2.09,17.57
RC3209297451,0.0,0.0,0.0,17.57
RC3209297382,0.1,0.0,-0.1,17.47
RC3209297342,0.05,0.0,-0.05,17.42
RC3209297292,0.0,0.0,0.0,17.42
RC3209297259,0.0,0.0,0.0,17.42
RC3209297236,0.0,0.0,0.0,17.42
RC3209297211,0.0,0.0,0.0,17.42
RC3209297177,0.0,0.0,0.0,17.42
RC3209297147,0.05,0.0,-0.05,17.37
RC3209297071,0.1,0.0,-0.1,17.27
RC3209297036,0.0,0.0,0.0,17.27
RC3209297008,0.0,0.0,0.0,17.27
RC3209296530,1.26,2.0,0.74,18.01
RC3209296326,0.35,0.71,0.36,18.37
RC3209296296,0.0,0.0,0.0,18.37
RC3209296259,0.0,0.0,0.0,18.37
RC3209296170,0.05,0.0,-0.05,18.32
RC3209296144,0.0,0.0,0.0,18.32
RC3209296100,0.0,0.0,0.0,18.32
RC3209296068,0.0,0.0,0.0,18.32
RC3209295855,0.11,0.0,-0.11,18.21
RC3209295825,0.0,0.0,0.0,18.21
RC3209295784,0.05,0.0,-0.05,18.16
RC3209295653,0.25,0.0,-0.25,17.91
RC3209295621,0.0,0.0,0.0,17.91
RC3209295582,0.0,0.0,0.0,17.91
RC3209295557,0.0,0.0,0.0,17.91
RC3209295497,0.05,0.0,-0.05,17.86
RC3209295407,0.1,0.0,-0.1,17.76
RC3209295367,0.0,0.0,0.0,17.76
RC3209295343,0.0,0.0,0.0,17.76
RC3209295320,0.0,0.0,0.0,17.76
RC3209295242,0.1,0.15000000000000002,0.05000000000000002,17.81
RC3209295159,0.3,0.4,0.10000000000000003,17.91
RC3209295099,0.0,0.0,0.0,17.91
RC3209295036,0.0,0.0,0.0,17.91
RC3209244664,0.51,0.0,-0.51,17.4
RC3209244615,0.0,0.0,0.0,17.4
RC3209244520,0.3,0.4,0.10000000000000003,17.5
RC3209244466,0.1,0.0,-0.1,17.4
RC3209244444,0.0,0.0,0.0,17.4
RC3209244188,0.48,0.6,0.12,17.52
RC3209243745,2.06,3.92,1.8599999999999999,19.38
RC3209243721,0.0,0.0,0.0,19.38
RC3209243631,0.3,0.4,0.10000000000000003,19.48
RC3209243538,0.1,0.0,-0.1,19.38
RC3209243509,0.0,0.0,0.0,19.38
RC3209243402,0.25,0.4,0.15000000000000002,19.53
RC3209243360,0.0,0.0,0.0,19.53
RC3209243317,0.05,0.0,-0.05,19.48
RC3209243159,0.1,0.15000000000000002,0.05000000000000002,19.53
RC3209243100,0.0,0.0,0.0,19.53
RC3209243073,0.0,0.0,0.0,19.53
RC3209243044,0.0,0.0,0.0,19.53
RC3209243005,0.0,0.0,0.0,19.53
RC3209242967,0.0,0.0,0.0,19.53
RC3209242935,0.0,0.0,0.0,19.53
RC3209242821,0.05,0.0,-0.05,19.48
RC3209242798,0.0,0.0,0.0,19.48
RC3209242665,0.1,0.0,-0.1,19.38
RC3209242628,0.0,0.0,0.0,19.38
RC3209242604,0.0,0.0,0.0,19.38
RC3209242585,0.0,0.0,0.0,19.38
RC3209242431,0.9,1.17,0.2699999999999999,19.65
RC3209242373,0.05,0.0,-0.05,19.6
RC3209242338,0.0,0.0,0.0,19.6
RC3209242287,0.0,0.0,0.0,19.6
RC3209242237,0.0,0.0,0.0,19.6
RC3209242203,0.0,0.0,0.0,19.6
RC3209242154,0.1,0.0,-0.1,19.5
RC3209242102,0.05,0.0,-0.05,19.45
RC3209242061,0.0,0.0,0.0,19.45
RC3209241960,0.25,0.4,0.15000000000000002,19.6
RC3209241937,0.0,0.0,0.0,19.6
RC3209241859,0.05,0.0,-0.05,19.55
RC3209241673,0.25,0.5900000000000001,0.3400000000000001,19.89
RC3209241634,0.0,0.0,0.0,19.89
RC3209241611,0.0,0.0,0.0,19.89
RC3209241587,0.0,0.0,0.0,19.89
RC3209241564,0.0,0.0,0.0,19.89
RC3209241530,0.0,0.0,0.0,19.89
RC3209241287,0.15000000000000002,0.29000000000000004,0.14,20.03
RC3209241203,0.1,0.0,-0.1,19.93
RC3209241123,0.0,0.0,0.0,19.93
RC3209240750,1.33,2.67,1.3399999999999999,21.27
RC3209240569,0.25,0.0,-0.25,21.02
RC3209240482,0.05,0.0,-0.05,20.97
RC3209240429,0.1,0.0,-0.1,20.87
RC3209240406,0.0,0.0,0.0,20.87
RC3209240323,0.25,0.4,0.15000000000000002,21.02
RC3209240299,0.0,0.0,0.0,21.02
RC3209240275,0.0,0.0,0.0,21.02
RC3209240237,0.0,0.0,0.0,21.02
RC3209240208,0.05,0.0,-0.05,20.97
RC3209240103,0.1,0.0,-0.1,20.87
RC3209240083,0.0,0.0,0.0,20.87
RC3209239956,0.25,0.4,0.15000000000000002,21.02
RC3209239919,0.0,0.0,0.0,21.02
RC3209239895,0.0,0.0,0.0,21.02
RC3209239810,0.0,0.0,0.0,21.02
RC3209239646,1.01,1.29,0.28,21.3
RC3209239160,0.37,0.0,-0.37,20.93
RC3209239138,0.0,0.0,0.0,20.93
RC3209239112,0.0,0.0,0.0,20.93
RC3209239082,0.0,0.0,0.0,20.93
RC3209238918,1.01,1.29,0.28,21.21
RC3209238817,0.1,0.0,-0.1,21.11
RC3209238503,1.0,0.0,-1.0,20.11
RC3209238449,0.0,0.0,0.0,20.11
RC3209238060,0.25,0.38,0.13,20.24
RC3209238034,0.0,0.0,0.0,20.24
RC3209238000,0.05,0.0,-0.05,20.19
RC3209237946,0.1,0.0,-0.1,20.09
RC3209237865,0.0,0.0,0.0,20.09
RC3209237839,0.0,0.0,0.0,20.09
RC3209237691,0.25,0.4,0.15000000000000002,20.24
RC3209237637,0.0,0.0,0.0,20.24
RC3209237606,0.05,0.0,-0.05,20.19
RC3209237539,0.1,0.0,-0.1,20.09
RC3209237513,0.0,0.0,0.0,20.09
RC3209237489,0.0,0.0,0.0,20.09
RC3209237467,0.0,0.0,0.0,20.09
RC3209237439,0.0,0.0,0.0,20.09
RC3209237319,0.3,0.4,0.10000000000000003,20.19
RC3209237251,0.1,0.0,-0.1,20.09
RC3209237226,0.0,0.0,0.0,20.09
RC3209237181,0.0,0.0,0.0,20.09
RC3209237144,0.0,0.0,0.0,20.09
RC3209237064,0.0,0.0,0.0,20.09
RC3209237039,0.0,0.0,0.0,20.09
RC3209236735,0.53,0.7999999999999999,0.2699999999999999,20.36
RC3209236607,0.1,0.15000000000000002,0.05000000000000002,20.41
RC3209401394,0.25,0.4,0.15000000000000002,20.56
RC3209401358,0.0,0.0,0.0,20.56
RC3209401260,0.05,0.0,-0.05,20.51
RC3209401231,0.0,0.0,0.0,20.51
RC3209400704,1.28,0.0,-1.28,19.23
RC3209400276,1.4300000000000002,2.72,1.29,20.52
RC3209400253,0.0,0.0,0.0,20.52
RC3209400230,0.0,0.0,0.0,20.52
RC3209400208,0.0,0.0,0.0,20.52
RC3209400180,0.05,0.0,-0.05,20.47
RC3209399884,0.25,0.0,-0.25,20.22
RC3209399701,0.44,0.77,0.33,20.55
RC3209399665,0.0,0.0,0.0,20.55
RC3209399596,0.1,0.0,-0.1,20.45
RC3209399571,0.0,0.0,0.0,20.45
RC3209399518,0.05,0.0,-0.05,20.4
RC3209399461,0.1,0.0,-0.1,20.3
RC3209399124,0.25,0.0,-0.25,20.05
RC3209399092,0.0,0.0,0.0,20.05
RC3209399066,0.0,0.0,0.0,20.05
RC3209398935,0.25,0.4,0.15000000000000002,20.2
RC3209398900,0.0,0.0,0.0,20.2
RC3209398874,0.0,0.0,0.0,20.2
RC3209398839,0.0,0.0,0.0,20.2
RC3209398761,0.05,0.0,-0.05,20.15
RC3209398713,0.0,0.0,0.0,20.15
RC3209398686,0.05,0.0,-0.05,20.1
RC3209398465,0.1,0.0,-0.1,20.0
RC3209398439,0.0,0.0,0.0,20.0
RC3209398088,3.0300000000000002,5.29,2.26,22.26
RC3209398053,0.0,0.0,0.0,22.26
RC3209398027,0.0,0.0,0.0,22.26
RC3209397975,0.0,0.0,0.0,22.26
RC3209397853,0.1,0.0,-0.1,22.16
RC3209397827,0.0,0.0,0.0,22.16
RC3209397229,0.73,1.53,0.8,22.96
RC3209397177,0.0,0.0,0.0,22.96
RC3209397070,0.25,0.4,0.15000000000000002,23.11
RC3209396986,0.1,0.0,-0.1,23.01
RC3209396957,0.0,0.0,0.0,23.01
RC3209396862,0.3,0.4,0.10000000000000003,23.11
RC3209396577,0.25,0.0,-0.25,22.86
RC3209396541,0.0,0.0,0.0,22.86
RC3209396469,0.05,0.0,-0.05,22.81
RC3209396435,0.0,0.0,0.0,22.81
RC3209396349,0.25,0.4,0.15000000000000002,22.96
RC3209396321,0.0,0.0,0.0,22.96
RC3209396291,0.05,0.0,-0.05,22.91
RC3209396251,0.0,0.0,0.0,22.91
RC3209395952,0.39,0.77,0.38,23.29
RC3209395896,0.0,0.0,0.0,23.29
RC3209395872,0.0,0.0,0.0,23.29
RC3209395686,1.15,1.47,0.32000000000000006,23.61
RC3209395586,0.1,0.0,-0.1,23.51
RC3209395564,0.0,0.0,0.0,23.51
RC3209395158,0.25,0.0,-0.25,23.26
RC3209395128,0.0,0.0,0.0,23.26
RC3209395077,0.1,0.0,-0.1,23.16
RC3209394939,0.0,0.0,0.0,23.16
RC3209394896,0.05,0.0,-0.05,23.11
RC3209394859,0.0,0.0,0.0,23.11
RC3209394798,0.0,0.0,0.0,23.11
RC3209394771,0.0,0.0,0.0,23.11
RC3209354734,0.0,0.0,0.0,23.11
RC3209354638,0.1,0.0,-0.1,23.01
RC3209354611,0.0,0.0,0.0,23.01
RC3209354520,0.05,0.0,-0.05,22.96
RC3209354492,0.0,0.0,0.0,22.96
RC3209354470,0.0,0.0,0.0,22.96
RC3209354423,0.0,0.0,0.0,22.96
RC3209354355,0.1,0.15000000000000002,0.05000000000000002,23.01
RC3209353624,11.39,15.100000000000001,3.710000000000001,26.72
RC3209353415,0.42000000000000004,0.0,-0.42000000000000004,26.3
RC3209353374,0.0,0.0,0.0,26.3
RC3209353324,0.05,0.0,-0.05,26.25
RC3209353298,0.0,0.0,0.0,26.25
RC3209352801,0.56,0.83,0.2699999999999999,26.52
RC3209352706,0.0,0.0,0.0,26.52
RC3209352620,0.0,0.0,0.0,26.52
RC3209352517,0.1,0.0,-0.1,26.42
RC3209352486,0.0,0.0,0.0,26.42
RC3209352430,0.0,0.0,0.0,26.42
RC3209351952,0.15,0.0,-0.15,26.27
RC3209351801,1.11,1.3900000000000001,0.28,26.55
RC3209351778,0.0,0.0,0.0,26.55
RC3209351687,0.25,0.0,-0.25,26.3
RC3209351661,0.0,0.0,0.0,26.3
RC3209351599,0.1,0.15000000000000002,0.05000000000000002,26.35
RC3209351573,0.0,0.0,0.0,26.35
RC3209351521,0.0,0.0,0.0,26.35
RC3209351486,0.0,0.0,0.0,26.35
RC3209351425,0.05,0.0,-0.05,26.3
RC3209351395,0.05,0.0,-0.05,26.25
RC3209351055,0.25,0.0,-0.25,26.0
RC3209350926,0.1,0.0,-0.1,25.9
RC3209350431,0.96,0.0,-0.96,24.94
RC3209350404,0.0,0.0,0.0,24.94
RC3209350376,0.0,0.0,0.0,24.94
RC3209350334,0.0,0.0,0.0,24.94
RC3209350296,0.0,0.0,0.0,24.94
RC3209350267,0.05,0.0,-0.05,24.89
RC3209350232,0.0,0.0,0.0,24.89
RC3209350171,0.1,0.0,-0.1,24.79
RC3209350131,0.0,0.0,0.0,24.79
RC3209350096,0.05,0.0,-0.05,24.74
RC3209349978,0.1,0.0,-0.1,24.64
RC3209349949,0.0,0.0,0.0,24.64
RC3209349916,0.0,0.0,0.0,24.64
RC3209349851,0.25,0.4,0.15000000000000002,24.79
RC3209349829,0.0,0.0,0.0,24.79
RC3209349804,0.0,0.0,0.0,24.79
